taxonid,year,category
1892,1996,LR/lc
1894,2016,LC
1894,2008,EN
1894,1996,LR/lc
1896,2016,NT
1896,2008,NT
1896,1996,DD
1897,2016,LC
1897,2008,LC
1897,1996,LR/lc
1898,2016,LC
1898,2008,LC
1898,1996,LR/lc
1899,2016,LC
1899,2008,LC
1899,1996,LR/lc
1900,2016,LC
1900,2008,LC
1900,1996,LR/lc
1901,2016,LC
1901,2008,LC
1901,1996,LR/lc
1902,2016,LC
1902,2008,LC
1902,1996,LR/nt
1903,2016,LC
1903,2008,LC
1903,1996,LR/lc
1904,2016,LC
1904,2008,LC
1904,2004,LC
1904,1996,LR/lc
1905,2016,LC
1905,2008,LC
1905,1996,LR/lc
1906,2016,LC
1906,2008,LC
1906,1996,LR/lc
1907,2016,LC
1907,2008,LC
1907,1996,DD
1910,2016,LC
1910,2008,LC
1910,1996,LR/lc
1911,2016,LC
1911,2008,LC
1911,1996,LR/lc
1912,2016,LC
1912,2010,LC
1912,2008,NT
1912,1996,LR/lc
1913,2016,DD
1913,2008,DD
1913,1996,LR/lc
1914,2016,LC
1914,2008,LC
1914,1996,LR/lc
1915,2016,LC
1915,2008,LC
1915,1996,LR/lc
1916,2016,LC
1916,2008,DD
1916,1996,VU
1917,2016,LC
1917,2008,DD
1917,1996,VU
1920,2017,NT
1920,2010,CR
1920,1996,VU
1920,1994,E
1921,2018,LC
1921,1996,LR/nt
1921,1994,V
1933,2016,CR
1933,2008,CR
1933,1996,CR
1933,1994,E
1933,1990,K
1933,1988,K
1935,2014,LC
1935,1996,LR/nt
1935,1994,E
1935,1990,E
1935,1988,E
1935,1986,E
1991,1996,DD
1991,1994,K
1991,1990,K
1991,1988,V
1991,1986,V
2016,1996,EN
2016,1994,V
2017,2016,LC
2017,2008,LC
2017,1996,DD
2018,2008,NT
2018,1996,DD
2045,2017,VU
2045,2008,VU
2045,1996,EN
2045,1994,R
2053,2019,LC
2053,2008,LC
2053,1996,LR/nt
2054,2019,NT
2054,2008,LC
2054,1996,LR/nt
2054,1994,V
2054,1990,K
2054,1988,K
2055,2016,LC
2055,2008,LC
2055,1996,LR/lc
2057,2015,EN
2057,2008,EN
2057,1996,VU
2057,1982,O
2057,1965,NA
2058,2016,LC
2058,2014,LC
2058,2008,LC
2058,1996,LR/lc
2059,2015,LC
2059,2008,NT
2059,1996,VU
2059,1994,V
2059,1990,V
2059,1988,V
2059,1986,V
2059,1982,V
2059,1965,NA
2060,2015,LC
2060,2008,LC
2060,1996,LR/lc
2061,2015,LC
2061,2008,NT
2061,1996,VU
2061,1994,V
2061,1990,V
2061,1988,V
2061,1986,V
2061,1982,V
2061,1965,NA
2062,2015,LC
2062,2008,LC
2062,1996,LR/lc
2064,2016,LC
2064,1996,LR/lc
2066,2015,LC
2066,1996,LR/lc
2067,2015,LC
2067,1996,LR/lc
2089,2019,LC
2089,2008,LC
2089,1996,LR/nt
2092,2011,VU
2092,1996,VU
2092,1994,I
2092,1990,I
2094,2009,DD
2094,2006,DD
2094,1996,CR
2094,1994,E
2094,1990,E
2094,1988,E
2094,1986,E
2097,2014,LC
2097,1996,LR/nt
2097,1994,R
2097,1990,R
2097,1988,R
2097,1986,R
2097,1983,R
2098,2014,DD
2098,1996,DD
2098,1994,R
2098,1990,R
2098,1988,R
2098,1986,R
2098,1983,R
2100,1996,EX
2100,1994,Ex?
2100,1990,Ex?
2100,1988,Ex?
2100,1986,Ex?
2107,2017,LC
2107,1996,DD
2107,1994,R
2109,2017,DD
2109,1996,DD
2109,1994,Ex
2110,2019,LC
2110,2008,LC
2110,1996,VU
2111,1996,DD
2111,1994,V
2113,2016,LC
2113,2004,LC
2113,1996,LR/lc
2114,2011,EN
2114,1996,CR
2114,1994,E
2114,1990,E
2114,1988,E
2114,1986,I
2115,1996,DD
2115,1994,I
2115,1990,I
2115,1988,I
2115,1986,I
2116,1996,CR
2116,1994,E
2117,1996,LR/cd
2117,1994,I
2117,1990,I
2117,1988,I
2117,1986,I
2119,2016,CR
2119,2004,CR
2119,1996,EX
2119,1994,Ex?
2121,2018,LC
2121,2008,LC
2121,1996,LR/nt
2122,2016,LC
2122,2008,LC
2122,1996,LR/lc
2123,2016,LC
2123,2008,LC
2123,1996,LR/lc
2124,2016,LC
2124,2008,LC
2124,1996,LR/lc
2125,2016,LC
2125,2008,LC
2125,1996,LR/nt
2126,2015,LC
2126,2008,LC
2126,1996,LR/nt
2127,2015,LC
2127,2008,LC
2127,1996,VU
2129,2015,LC
2129,2008,LC
2129,1996,LR/lc
2130,2018,LC
2130,2008,LC
2130,1996,LR/lc
2131,2015,LC
2131,2008,LC
2131,2000,VU
2131,1996,VU
2132,2016,DD
2132,2008,DD
2132,2000,VU
2132,1996,LR/nt
2136,2015,LC
2136,2008,LC
2136,1996,LR/lc
2137,2016,LC
2137,2008,LC
2137,1996,LR/nt
2139,2015,LC
2139,2008,LC
2139,1996,LR/lc
2140,2015,LC
2140,2008,LC
2140,1996,LR/lc
2143,1996,VU
2143,1994,I
2143,1990,I
2143,1988,I
2143,1986,I
2144,2016,LC
2144,2008,LC
2144,2004,LC
2144,1996,LR/lc
2145,2016,NT
2145,2008,NT
2145,2004,NT
2145,1996,LR/lc
2146,2016,LC
2146,2008,LC
2146,2004,LC
2146,1996,LR/lc
2147,2016,LC
2147,2008,LC
2147,2004,LC
2147,1996,LR/lc
2148,2016,LC
2148,2008,LC
2148,2004,DD
2148,1996,LR/lc
2149,2016,LC
2149,2008,LC
2149,1996,LR/lc
2150,2008,VU
2150,1996,LR/nt
2153,2017,LC
2153,2008,LC
2153,2004,VU
2153,1996,VU
2155,2008,LC
2155,1996,LR/lc
2156,2008,LC
2156,1996,LR/lc
2160,1996,LR/nt
2160,1994,I
2160,1990,I
2160,1988,I
2160,1986,I
2161,1996,EN
2161,1994,R
2162,1996,EN
2162,1994,R
2163,1996,EN
2163,1994,R
2171,1996,VU
2171,1994,R
2173,2002,EW
2173,2000,CR
2173,1996,CR
2173,1994,R
2173,1990,R
2173,1988,R
2173,1986,R
2173,1982,R
2174,2000,VU
2174,1996,LR/nt
2176,2017,LC
2176,1996,EN
2176,1994,E
2178,2008,LC
2178,1996,DD
2179,1996,VU
2179,1994,I
2179,1990,I
2179,1988,I
2179,1986,I
2181,1996,DD
2181,1994,V
2182,1996,EN
2182,1994,I
2182,1990,V
2182,1988,V
2182,1986,V
2183,2016,DD
2183,2016,LC
2183,2010,DD
2183,1996,DD
2183,1994,I
2183,1990,I
2183,1988,I
2183,1986,I
2184,2016,VU
2184,2010,DD
2184,1996,EN
2185,2016,DD
2185,2010,DD
2185,1996,EN
2186,2016,LC
2186,2010,LC
2186,1996,DD
2187,2016,VU
2187,2010,EN
2187,1996,DD
2188,2016,VU
2188,2010,EN
2188,1996,DD
2190,2010,EN
2190,1996,EN
2190,1994,I
2190,1990,V
2190,1988,V
2190,1986,V
2190,1983,V
2191,2010,VU
2191,1996,VU
2191,1994,V
2191,1990,V
2191,1988,V
2191,1986,V
2191,1983,V
2193,2010,CR
2193,1996,EN
2194,2010,CR
2194,1996,EN
2196,2010,CR
2196,1996,EX
2197,2010,VU
2197,2006,CR
2197,1996,EX
2218,2000,LR/lc
2218,1996,CR
2270,1996,VU
2270,1994,R
2270,1990,R
2271,2019,EN
2271,1996,EN
2271,1994,E
2271,1990,E
2271,1988,V
2271,1986,V
2274,2016,LC
2274,2008,LC
2274,1996,LR/lc
2274,1994,R
2274,1990,R
2275,2016,LC
2275,2008,LC
2275,1996,LR/lc
2276,2019,EN
2276,2008,EN
2276,2003,VU
2276,2000,VU
2276,1996,VU
2276,1994,V
2276,1990,V
2276,1988,V
2276,1986,V
2276,1982,V
2279,2008,EN
2279,2003,LC
2279,2000,LR/lc
2279,1996,LR/lc
2279,1994,V
2279,1990,V
2279,1988,V
2279,1986,V
2279,1982,V
2280,2008,VU
2280,2003,LC
2280,2000,VU
2280,1996,VU
2282,2019,EN
2282,2008,EN
2282,2003,EN
2282,2000,EN
2282,1996,EN
2282,1994,E
2283,2019,VU
2283,2008,VU
2283,2003,LC
2283,2000,LR/lc
2283,1996,LR/lc
2283,1994,V
2283,1990,V
2283,1988,V
2283,1986,V
2283,1982,V
2286,2008,CR
2286,2000,CR
2286,1996,CR
2287,2008,DD
2287,2000,EN
2287,1996,EN
2289,2008,EN
2289,2003,EN
2289,2000,VU
2289,1996,VU
2290,2008,EN
2290,2003,VU
2290,2000,VU
2290,1996,VU
2295,2019,LC
2295,2010,DD
2295,2004,DD
2295,1996,VU
2295,1994,K
2296,2019,VU
2296,2004,VU
2296,1996,VU
2296,1994,I
2297,2016,VU
2297,2004,EN
2297,1996,VU
2297,1994,R
2298,2019,DD
2298,2004,VU
2298,1996,VU
2298,1994,R
2346,2011,LC
2346,1996,LR/nt
2352,2008,LC
2352,1996,DD
2353,2016,LC
2353,2008,LC
2353,2004,LC
2353,1996,LR/lc
2354,2016,LC
2354,2008,LC
2354,1996,LR/lc
2358,2016,LC
2358,2008,LC
2358,2004,LC
2358,1996,LR/lc
2375,2019,NT
2375,1996,VU
2375,1994,I
2375,1990,I
2375,1988,I
2375,1986,I
2375,1985,I
2376,1996,CR
2376,1994,V
2376,1990,V
2376,1988,V
2376,1986,V
2376,1985,V
2377,2019,EN
2377,1996,VU
2377,1994,R
2377,1990,R
2377,1988,R
2377,1986,R
2377,1985,R
2378,1996,DD
2378,1994,K
2378,1990,K
2378,1988,K
2378,1986,K
2378,1985,K
2379,2019,LC
2379,1996,VU
2379,1994,V
2379,1990,V
2379,1988,V
2379,1986,V
2379,1985,V
2395,2016,LC
2395,2008,LC
2395,1996,LR/lc
2396,2016,LC
2396,2008,LC
2396,1996,LR/lc
2397,2016,LC
2397,2008,LC
2397,1996,LR/lc
2398,2016,LC
2398,2008,LC
2398,1996,LR/lc
2404,1996,DD
2404,1994,E
2405,1996,DD
2405,1994,E
2406,1996,DD
2406,1994,E
2407,1996,DD
2407,1994,E
2408,1996,DD
2408,1994,E
2409,1996,DD
2409,1994,E
2410,1996,DD
2410,1994,E
2411,1996,EX
2411,1994,Ex
2412,1996,EX
2412,1994,Ex
2417,2018,LC
2417,1996,VU
2417,1994,V
2420,2011,EN
2420,1996,VU
2420,1994,E
2421,1996,LR/nt
2421,1994,R
2422,1996,LR/nt
2422,1994,R
2424,2019,VU
2424,1996,CR
2424,1994,V
2425,2014,CR
2425,1996,EX
2425,1994,Ex?
2426,2017,EN
2426,2007,EN
2426,1996,CR
2426,1994,E
2426,1990,E
2426,1988,E
2427,2017,NT
2427,2007,VU
2427,1996,VU
2427,1994,R
2427,1990,R
2427,1988,R
2427,1986,R
2428,2017,LC
2428,2007,LC
2428,1996,DD
2428,1994,I
2428,1990,R
2428,1988,R
2429,1996,DD
2429,1994,V
2430,2010,EN
2430,1996,VU
2430,1994,R
2430,1990,R
2430,1988,R
2430,1986,R
2430,1983,R
2431,2010,DD
2431,1996,VU
2431,1994,K
2431,1990,K
2431,1988,K
2431,1986,K
2432,1996,VU
2432,1994,R
2434,2014,VU
2434,2008,LC
2434,2000,LR/nt
2434,1996,LR/lc
2434,1994,V
2434,1990,V
2434,1988,K
2434,1986,K
2435,2014,EN
2435,2008,EN
2435,2000,VU
2435,1996,VU
2435,1990,V
2435,1965,NA
2436,2010,LC
2436,1996,DD
2436,1994,K
2436,1990,I
2446,2015,EN
2446,2008,EN
2446,1996,EN
2446,1994,E
2446,1990,V
2446,1988,V
2446,1986,V
2447,2015,CR
2447,2013,CR
2447,2008,CR
2447,1996,EN
2447,1994,E
2447,1990,R
2447,1988,R
2447,1986,R
2461,2008,VU
2461,1996,VU
2461,1994,V
2461,1990,V
2461,1988,V
2461,1986,V
2462,1996,LR/nt
2462,1994,I
2463,2016,EN
2463,1996,VU
2463,1994,V
2463,1990,V
2463,1988,V
2463,1986,V
2465,2016,LC
2465,2008,LC
2465,1996,LR/lc
2466,2016,LC
2466,2008,LC
2466,1996,LR/lc
2467,2018,LC
2467,2012,LC
2467,2008,LC
2467,1996,LR/cd
2467,1994,V
2467,1990,V
2467,1988,E
2467,1986,E
2467,1965,NA
2469,2018,EN
2469,2012,EN
2469,1996,EN
2472,2018,EN
2472,2012,CR
2472,2008,CR
2472,2000,CR
2472,1996,EN
2474,2018,LC
2474,2008,LC
2474,1996,LR/nt
2474,1994,K
2475,2018,EN
2475,2008,EN
2475,1996,EN
2475,1994,V
2476,2018,LC
2476,2008,DD
2476,1996,DD
2476,1994,K
2477,2018,EN
2477,2008,EN
2477,1996,EN
2477,1994,E
2477,1990,E
2477,1988,E
2477,1986,E
2477,1965,NA
2478,2018,VU
2478,2013,EN
2478,2008,EN
2478,1996,EN
2478,1994,V
2478,1990,V
2478,1988,V
2478,1986,V
2478,1965,NA
2480,2018,NT
2480,2008,DD
2480,1996,LR/cd
2529,1996,EN
2529,1994,I
2529,1990,I
2529,1988,I
2531,2015,VU
2531,2008,EN
2531,1996,EN
2532,2015,VU
2532,2008,VU
2532,1996,LR/nt
2533,2016,LC
2533,2008,LC
2533,1996,LR/lc
2534,1996,DD
2534,1994,I
2534,1990,I
2534,1988,I
2534,1986,I
2538,2008,LC
2538,1996,LR/lc
2539,2015,NT
2539,1996,VU
2540,2016,LC
2540,2008,LC
2540,1996,LR/lc
2541,2016,LC
2541,2008,LC
2541,1996,LR/lc
2542,2016,LC
2542,2008,LC
2542,1996,LR/lc
2548,1996,VU
2548,1994,V
2548,1990,V
2548,1988,V
2548,1986,V
2548,1983,V
2553,2016,NT
2553,2008,NT
2553,1996,VU
2560,2017,EN
2560,2007,EN
2560,1996,VU
2560,1994,V
2560,1990,V
2560,1988,V
2561,2011,LC
2561,2008,LC
2561,1996,LR/lc
2562,2017,NT
2562,2017,VU
2562,2007,VU
2562,1996,EN
2562,1994,R
2562,1990,R
2562,1988,R
2562,1986,R
2564,2017,CR
2564,2007,CR
2564,1996,CR
2564,1994,E
2564,1990,V
2564,1988,V
2564,1986,V
2566,2017,LC
2566,2007,LC
2566,1996,LR/nt
2566,1994,R
2566,1990,R
2566,1988,R
2567,2006,NT
2567,1996,LR/lc
2568,2011,LC
2568,2006,LC
2568,1996,LR/nt
2569,2017,EN
2569,2017,NT
2569,2007,EN
2569,1996,EN
2569,1994,V
2569,1990,V
2569,1988,V
2572,2017,CR
2572,2017,EN
2572,2007,EN
2572,1996,LR/cd
2572,1994,V
2572,1990,V
2572,1988,V
2572,1986,E
2573,2018,EN
2573,2007,EN
2573,1996,CR
2573,1994,E
2573,1990,V
2573,1988,V
2573,1986,E
2574,2017,NT
2574,2007,NT
2574,1996,VU
2574,1994,R
2575,2006,VU
2575,1996,VU
2575,1994,V
2576,2006,CR
2576,1996,CR
2576,1994,E
2577,2006,VU
2577,1996,VU
2577,1994,R
2578,2006,VU
2578,1996,VU
2578,1994,R
2580,2006,VU
2580,1996,VU
2580,1994,R
2581,2017,NT
2581,2007,VU
2581,1996,VU
2581,1994,K
2582,2011,LC
2582,2006,VU
2582,1996,VU
2582,1994,E
2584,2008,LC
2584,2006,LC
2584,1996,LR/lc
2585,2006,LC
2585,1996,DD
2587,2008,LC
2587,2006,LC
2587,1996,LR/lc
2588,2006,LC
2588,1996,DD
2589,2008,LC
2589,2006,LC
2589,1996,LR/nt
2590,2006,VU
2590,1996,VU
2591,2011,NT
2591,1996,LR/nt
2592,2006,EN
2592,1996,LR/nt
2593,2014,CR
2593,2010,DD
2593,1996,DD
2593,1994,R
2593,1990,R
2594,2018,EN
2594,1996,LR/nt
2594,1994,R
2594,1990,R
2594,1988,R
2594,1986,R
2594,1985,R
2603,1996,LR/nt
2603,1994,V
2604,1996,DD
2604,1994,E
2613,2016,LC
2613,2008,LC
2613,1996,LR/nt
2613,1994,V
2615,2010,EN
2615,1996,EN
2616,2010,LC
2616,2004,LC
2616,1996,EN
2619,2016,LC
2619,2008,LC
2619,2004,LC
2619,1996,LR/nt
2619,1994,V
2620,2017,LC
2620,2016,LC
2620,2008,LC
2620,2004,LC
2620,1996,LR/lc
2621,2015,EN
2621,1996,DD
2636,2015,DD
2636,2009,DD
2636,2000,DD
2636,1996,DD
2642,2016,DD
2642,2008,DD
2642,1996,DD
2643,2016,LC
2643,2008,LC
2643,1996,LR/lc
2644,2015,LC
2644,1996,VU
2645,2018,EN
2645,2004,EN
2645,1996,VU
2645,1994,K
2645,1990,K
2645,1988,K
2645,1986,K
2647,2010,VU
2647,2004,VU
2647,1996,VU
2647,1994,R
2647,1990,R
2647,1988,R
2647,1986,R
2648,2010,VU
2648,2004,VU
2648,1996,VU
2648,1994,R
2648,1990,R
2648,1988,R
2648,1986,R
2649,2004,EN
2649,1996,EN
2664,2004,CR
2664,2000,EN
2664,1996,EN
2664,1994,K
2664,1990,K
2664,1988,K
2665,2009,NT
2665,2004,NT
2665,2000,VU
2665,1996,VU
2666,2009,CR
2666,2004,CR
2666,2000,VU
2666,1996,VU
2671,1996,VU
2671,1994,V
2671,1990,V
2671,1988,V
2671,1986,V
2671,1985,V
2672,1996,LR/nt
2672,1994,I
2673,1996,EN
2673,1994,R
2675,2015,NT
2675,2008,NT
2675,1996,VU
2675,1994,K
2675,1990,K
2675,1988,K
2676,2016,LC
2676,2008,LC
2676,2004,NT
2676,1996,VU
2676,1994,V
2681,2011,VU
2681,1996,VU
2681,1994,V
2682,1996,VU
2682,1994,V
2683,1996,VU
2683,1994,V
2684,1996,VU
2684,1994,V
2685,1996,VU
2685,1994,V
2686,2011,VU
2686,1996,VU
2686,1994,V
2687,1996,EN
2687,1994,V
2688,1996,EN
2688,1994,V
2689,1996,VU
2689,1994,V
2690,2011,VU
2690,1996,VU
2690,1994,V
2691,1996,VU
2691,1994,V
2692,1996,VU
2692,1994,V
2693,2011,VU
2693,1996,VU
2693,1994,V
2694,2011,VU
2694,1996,VU
2694,1994,V
2696,1996,VU
2696,1994,V
2697,2011,VU
2697,1996,VU
2697,1994,V
2698,1996,VU
2698,1994,V
2699,1996,VU
2699,1994,V
2700,1996,VU
2700,1994,V
2701,1996,VU
2701,1994,V
2702,2011,VU
2702,1996,VU
2702,1994,V
2703,2011,VU
2703,1996,VU
2703,1994,V
2704,2011,VU
2704,1996,EN
2704,1994,V
2705,1996,VU
2705,1994,V
2706,1996,VU
2706,1994,V
2707,1996,VU
2707,1994,V
2708,1996,VU
2708,1994,V
2709,1996,VU
2709,1994,V
2710,1996,VU
2710,1994,V
2711,2011,VU
2711,1996,VU
2711,1994,V
2712,2011,LC
2712,1996,VU
2712,1994,V
2713,2011,CR
2713,1996,EX
2713,1994,E
2714,1996,VU
2714,1994,V
2715,2011,VU
2715,1996,VU
2715,1994,V
2716,1996,VU
2716,1994,V
2717,1996,VU
2717,1994,V
2718,1996,VU
2718,1994,V
2719,2016,EN
2719,2004,VU
2719,1996,DD
2719,1994,K
2720,2016,EN
2720,2004,LC
2720,1996,DD
2720,1994,K
2721,2016,EN
2721,2004,NT
2721,1996,DD
2721,1994,K
2722,2016,CR
2722,2004,CR
2722,1996,LR/lc
2724,2010,DD
2724,1996,VU
2724,1994,I
2724,1990,I
2725,2010,CR
2725,1996,CR
2725,1994,E
2726,2010,VU
2726,1996,VU
2726,1994,E
2728,2010,CR
2728,1996,CR
2728,1994,E
2729,2010,CR
2729,1996,CR
2729,1994,E
2732,2010,CR
2732,1996,CR
2734,2010,CR
2734,1996,CR
2735,2010,CR
2735,1996,CR
2737,2010,EN
2737,1996,CR
2739,2010,EN
2739,1996,EN
2741,2010,EN
2741,1996,EN
2742,2018,CR
2742,2010,DD
2742,2004,DD
2742,1996,EN
2743,2018,CR
2743,2010,DD
2743,2004,DD
2743,1996,EN
2745,2010,DD
2745,1996,EN
2746,2009,CR
2746,1996,CR
2747,2010,NT
2747,2007,NT
2747,1996,EN
2748,2010,CR
2748,1996,EN
2749,2010,CR
2749,1996,EN
2750,2017,CR
2750,2016,CR
2750,2010,EN
2750,1996,EN
2751,2018,CR
2751,1996,EN
2752,2010,NT
2752,1996,EN
2753,2017,DD
2753,2016,DD
2753,2010,DD
2753,1996,EN
2754,1996,VU
2754,1994,I
2754,1990,I
2754,1988,I
2754,1986,I
2755,1996,VU
2755,1994,I
2755,1990,I
2755,1988,I
2755,1986,I
2756,2016,DD
2756,2008,DD
2756,1996,LR/nt
2759,2019,VU
2759,1996,LR/cd
2759,1994,R
2759,1990,R
2759,1988,R
2759,1986,R
2761,2008,DD
2761,1996,DD
2762,2008,DD
2762,1996,LR/cd
2762,1994,K
2763,2008,DD
2763,1996,LR/cd
2763,1994,K
2767,2016,LC
2767,2008,LC
2767,1996,LR/lc
2768,2016,LC
2768,2008,LC
2768,1996,LR/lc
2769,2016,DD
2769,2008,DD
2769,1996,LR/lc
2770,2016,DD
2770,2008,DD
2770,1996,LR/lc
2772,2019,CR
2772,1996,VU
2773,2019,CR
2773,1996,VU
2774,2019,EN
2774,1996,VU
2775,2019,EN
2775,1996,EN
2776,2019,EN
2776,1996,CR
2777,2011,CR
2777,1996,VU
2778,2019,EN
2778,1996,VU
2779,2019,EN
2779,1996,CR
2780,2019,CR
2780,1996,CR
2781,2019,EN
2781,1996,VU
2782,2019,VU
2782,1996,VU
2783,2016,NT
2783,2008,NT
2783,1996,LR/nt
2783,1965,NA
2784,2019,NT
2784,2008,NT
2784,1996,VU
2784,1994,E
2784,1990,R
2784,1988,R
2784,1986,R
2784,1982,R
2784,1965,NA
2785,2016,CR
2785,2008,CR
2785,1996,LR/cd
2785,1994,E
2785,1990,E
2785,1988,E
2785,1986,E
2785,1982,E
2787,2016,EN
2787,2008,EN
2787,1996,EN
2787,1994,E
2796,2019,EN
2796,1996,VU
2796,1994,K
2796,1990,K
2796,1988,K
2796,1986,K
2796,1985,K
2797,1996,DD
2797,1994,R
2797,1990,R
2797,1988,R
2797,1986,R
2797,1985,R
2798,2019,NT
2798,1996,LR/lc
2798,1994,R
2798,1990,R
2798,1988,R
2798,1986,R
2798,1985,R
2801,2016,LC
2801,2008,LC
2801,1996,LR/lc
2802,2016,LC
2802,2008,LC
2802,1996,LR/lc
2803,2018,VU
2803,2008,NT
2803,1996,LR/nt
2804,2019,NT
2804,1996,VU
2805,2016,EN
2805,1996,VU
2805,1994,R
2806,1996,DD
2806,1994,V
2806,1990,V
2806,1988,V
2806,1986,V
2807,2018,LC
2807,2010,LC
2807,2007,LC
2807,1996,LR/nt
2808,2010,DD
2808,1996,CR
2809,2010,DD
2809,2007,DD
2809,1996,LR/nt
2810,2010,EN
2810,2009,EN
2810,1996,VU
2811,1996,DD
2811,1994,R
2811,1990,R
2811,1988,R
2811,1986,R
2811,1983,R
2812,2006,DD
2812,1996,DD
2812,1994,E
2814,2008,VU
2814,2000,EN
2814,1996,EN
2814,1994,V
2814,1990,V
2814,1988,V
2814,1965,NA
2815,2017,NT
2815,2008,NT
2815,1996,LR/cd
2816,2016,CR
2816,2008,CR
2816,2000,CR
2816,1996,CR
2817,2018,DD
2817,2017,EN
2817,1996,VU
2817,1994,R
2818,2019,LC
2818,1996,VU
2818,1994,K
2823,2016,LC
2823,2008,LC
2823,1996,LR/lc
2824,2016,LC
2824,2008,LC
2824,1996,LR/nt
2825,2016,LC
2825,2008,LC
2825,1996,LR/nt
2827,2016,LC
2827,2008,LC
2827,1996,LR/nt
2828,2016,VU
2828,2008,VU
2828,2002,VU
2828,1996,VU
2828,1994,V
2828,1990,V
2828,1988,V
2828,1986,V
2828,1982,V
2839,1996,VU
2839,1994,R
2845,2017,CR
2845,1996,VU
2845,1994,R
2846,2017,NT
2846,1996,VU
2857,2016,LC
2857,2008,LC
2857,1996,LR/lc
2858,2016,LC
2858,2008,LC
2858,1996,LR/lc
2859,2016,LC
2859,2008,LC
2859,1996,LR/lc
2860,2019,LC
2860,2008,NT
2860,1996,LR/lc
2861,2019,DD
2861,2008,DD
2861,1996,LR/lc
2862,2016,LC
2862,2008,LC
2862,1996,LR/lc
2863,1996,VU
2863,1994,E
2863,1990,V
2863,1988,E
2863,1986,V
2863,1983,V
2864,1996,EX
2864,1994,Ex?
2864,1990,E
2864,1988,E
2864,1986,E
2865,2009,LC
2865,2004,LC
2865,1996,LR/cd
2875,2018,CR
2875,1996,CR
2875,1994,R
2877,1996,EN
2877,1994,E
2878,1996,EN
2878,1994,V
2879,1996,EN
2879,1994,E
2880,1996,VU
2880,1994,I
2881,1996,VU
2881,1994,I
2882,1996,CR
2882,1994,R
2885,2016,EX
2885,2008,EX
2885,1996,EX
2885,1994,Ex
2886,2016,EX
2886,2008,EX
2886,1996,EX
2886,1994,Ex
2888,2016,EN
2888,2008,EN
2888,2000,EN
2888,1996,EN
2888,1994,V
2888,1990,V
2888,1988,V
2888,1986,V
2890,2016,CR
2890,2008,CR
2890,2000,CR
2890,1996,CR
2890,1994,E
2890,1990,E
2890,1988,E
2890,1986,E
2890,1965,NA
2891,2016,VU
2891,2008,VU
2891,2000,VU
2891,1996,VU
2891,1994,V
2891,1990,V
2891,1988,V
2891,1986,V
2891,1965,NA
2892,2016,VU
2892,2008,VU
2892,2000,VU
2892,1996,VU
2892,1994,E
2892,1990,E
2892,1988,E
2892,1986,E
2893,2016,LC
2893,2008,LC
2893,2003,LC
2893,1996,LR/cd
2894,1996,DD
2894,1994,R
2895,2019,LC
2895,2012,DD
2895,1996,DD
2895,1994,I
2906,1996,VU
2906,1994,V
2907,1996,VU
2907,1994,V
2908,1996,VU
2908,1994,V
2909,1996,EN
2909,1994,E
2910,1996,VU
2910,1994,V
2917,2004,CR
2917,2000,CR
2917,1996,CR
2917,1994,I
2917,1990,I
2917,1988,R
2917,1986,K
2953,2011,EN
2953,1996,CR
2957,2016,LC
2957,2008,LC
2957,1996,LR/lc
2961,1996,DD
2961,1994,V
2962,1996,DD
2962,1994,V
2963,2016,LC
2963,2008,LC
2963,1996,LR/nt
2963,1994,V
2965,2012,CR
2965,1996,CR
2965,1994,V
2965,1990,V
2965,1988,V
2982,2019,LC
2982,2008,LC
2982,1996,LR/lc
2983,2019,LC
2983,2008,LC
2983,1996,LR/nt
2991,2016,LC
2991,2008,LC
2991,1996,LR/lc
2993,2019,CR
2993,2008,EN
2993,2003,EN
2993,2000,CR
2993,1996,EN
2993,1994,E
2993,1990,E
2993,1988,E
2993,1986,E
2993,1982,E
2994,2019,CR
2994,2008,CR
2994,2003,CR
2994,2000,CR
2994,1996,EN
2994,1988,E
2995,2006,VU
2995,1996,VU
2995,1994,E
2995,1990,E
2995,1988,E
2995,1986,E
2997,2016,LC
2997,2008,LC
2997,1996,LR/nt
2998,2016,LC
2998,2008,LC
2998,1996,LR/nt
3009,2018,NT
3009,2017,NT
3009,1996,LR/nt
3009,1994,R
3012,2018,LC
3012,2017,LC
3012,2010,LC
3012,1996,EN
3012,1994,R
3017,2018,EN
3017,2017,VU
3017,1996,LR/nt
3017,1994,R
3023,2018,LC
3023,2017,EN
3023,2010,EN
3023,1996,CR
3023,1994,E
3023,1990,V
3023,1988,V
3036,2014,VU
3036,2011,VU
3036,2008,EN
3036,2006,EN
3036,1996,EN
3036,1994,E
3036,1990,E
3036,1988,E
3036,1986,E
3036,1982,E
3037,2014,LC
3037,2011,LC
3037,2008,LC
3037,2006,LC
3037,1996,LR/lc
3038,2014,LC
3038,2011,LC
3038,2008,LC
3038,2006,LC
3038,1996,LR/lc
3041,1996,LR/lc
3041,1994,I
3041,1990,I
3041,1988,I
3041,1986,I
3043,2000,CR
3043,1996,EN
3049,1996,VU
3049,1994,K
3050,1996,VU
3050,1994,K
3051,1996,VU
3051,1994,K
3052,1996,VU
3052,1994,K
3053,1996,VU
3053,1994,K
3062,1996,DD
3062,1994,V
3063,1996,DD
3063,1994,V
3064,1996,DD
3064,1994,V
3065,1996,DD
3065,1994,V
3066,1996,DD
3066,1994,V
3067,1996,DD
3067,1994,V
