"name","result.year","state","TSFO","change.status"
"Acrocephalus atyphus",2004,1,0,NA
"Acrocephalus atyphus",2008,1,4,NA
"Acrocephalus atyphus",2009,1,5,NA
"Acrocephalus atyphus",2012,1,8,NA
"Acrocephalus atyphus",2016,1,12,NA
"Acrocephalus australis",2004,1,0,NA
"Acrocephalus australis",2008,1,4,NA
"Acrocephalus australis",2009,1,5,NA
"Acrocephalus australis",2012,1,8,NA
"Acrocephalus australis",2016,1,12,NA
"Acrocephalus australis",2017,1,13,NA
"Acrocephalus bistrigiceps",2004,1,0,NA
"Acrocephalus bistrigiceps",2008,1,4,NA
"Acrocephalus bistrigiceps",2009,1,5,NA
"Acrocephalus bistrigiceps",2012,1,8,NA
"Acrocephalus bistrigiceps",2016,1,12,NA
"Acrocephalus bistrigiceps",2017,1,13,NA
"Acrocephalus brevipennis",2004,4,0,NA
"Acrocephalus brevipennis",2008,4,4,NA
"Acrocephalus brevipennis",2012,4,8,NA
"Acrocephalus brevipennis",2016,4,12,NA
"Acrocephalus brevipennis",2017,3,13,"N"
"Acrocephalus brevipennis",2017.5,3,13.5,NA
"Acrocephalus concinens",2004,1,0,NA
"Acrocephalus concinens",2008,1,4,NA
"Acrocephalus concinens",2009,1,5,NA
"Acrocephalus concinens",2012,1,8,NA
"Acrocephalus concinens",2016,1,12,NA
"Acrocephalus concinens",2017,1,13,NA
"Acrocephalus dumetorum",2004,1,0,NA
"Acrocephalus dumetorum",2008,1,4,NA
"Acrocephalus dumetorum",2009,1,5,NA
"Acrocephalus dumetorum",2012,1,8,NA
"Acrocephalus dumetorum",2016,1,12,NA
"Acrocephalus dumetorum",2017,1,13,NA
"Acrocephalus familiaris",2004,5,0,NA
"Acrocephalus familiaris",2008,5,4,NA
"Acrocephalus familiaris",2009,5,5,NA
"Acrocephalus familiaris",2010,5,6,NA
"Acrocephalus familiaris",2012,5,8,NA
"Acrocephalus familiaris",2015,5,11,NA
"Acrocephalus familiaris",2016,5,12,NA
"Acrocephalus gracilirostris",2004,1,0,NA
"Acrocephalus gracilirostris",2008,1,4,NA
"Acrocephalus gracilirostris",2009,1,5,NA
"Acrocephalus gracilirostris",2012,1,8,NA
"Acrocephalus gracilirostris",2016,1,12,NA
"Acrocephalus griseldis",2004,4,0,NA
"Acrocephalus griseldis",2006,4,2,NA
"Acrocephalus griseldis",2008,4,4,NA
"Acrocephalus griseldis",2012,4,8,NA
"Acrocephalus griseldis",2016,4,12,NA
"Acrocephalus griseldis",2017,4,13,NA
"Acrocephalus kerearako",2004,2,0,NA
"Acrocephalus kerearako",2008,2,4,NA
"Acrocephalus kerearako",2012,2,8,NA
"Acrocephalus kerearako",2016,2,12,NA
"Acrocephalus luscinius",2009,5,0,"G"
"Acrocephalus luscinius",2016,7,7,"N"
"Acrocephalus luscinius",2017,7,8,NA
"Acrocephalus melanopogon",2004,1,0,NA
"Acrocephalus melanopogon",2008,1,4,NA
"Acrocephalus melanopogon",2009,1,5,NA
"Acrocephalus melanopogon",2012,1,8,NA
"Acrocephalus melanopogon",2016,1,12,NA
"Acrocephalus melanopogon",2017,1,13,NA
"Acrocephalus mendanae",2016,1,0,NA
"Acrocephalus mendanae",2017,1,1,NA
"Acrocephalus musae",2016,7,0,NA
"Acrocephalus musae",2017,7,1,NA
"Acrocephalus newtoni",2004,1,0,NA
"Acrocephalus newtoni",2008,1,4,NA
"Acrocephalus newtoni",2009,1,5,NA
"Acrocephalus newtoni",2012,1,8,NA
"Acrocephalus newtoni",2016,1,12,NA
"Acrocephalus nijoi",2016,7,0,NA
"Acrocephalus nijoi",2017,7,1,NA
"Acrocephalus orinus",2004,0,0,NA
"Acrocephalus orinus",2008,0,4,NA
"Acrocephalus orinus",2012,0,8,NA
"Acrocephalus orinus",2016,0,12,NA
"Acrocephalus orinus",2017,0,13,NA
"Acrocephalus paludicola",2004,3,0,NA
"Acrocephalus paludicola",2008,3,4,NA
"Acrocephalus paludicola",2012,3,8,NA
"Acrocephalus paludicola",2013,3,9,NA
"Acrocephalus paludicola",2015,3,11,NA
"Acrocephalus paludicola",2016,3,12,NA
"Acrocephalus paludicola",2017,3,13,NA
"Acrocephalus palustris",2004,1,0,NA
"Acrocephalus palustris",2008,1,4,NA
"Acrocephalus palustris",2009,1,5,NA
"Acrocephalus palustris",2012,1,8,NA
"Acrocephalus palustris",2014,1,10,NA
"Acrocephalus palustris",2016,1,12,NA
"Acrocephalus percernis",2016,1,0,NA
"Acrocephalus percernis",2017,1,1,NA
"Acrocephalus rehsei",2004,3,0,NA
"Acrocephalus rehsei",2008,3,4,NA
"Acrocephalus rehsei",2012,3,8,NA
"Acrocephalus rehsei",2016,3,12,NA
"Acrocephalus rimitarae",2004,3,0,NA
"Acrocephalus rimitarae",2006,3,2,NA
"Acrocephalus rimitarae",2008,3,4,NA
"Acrocephalus rimitarae",2012,3,8,NA
"Acrocephalus rimitarae",2016,3,12,NA
"Acrocephalus rimitarae",2017,5,13,"N"
"Acrocephalus rimitarae",2017.5,3,13.5,NA
"Acrocephalus rodericanus",2004,4,0,NA
"Acrocephalus rodericanus",2006,4,2,NA
"Acrocephalus rodericanus",2008,4,4,NA
"Acrocephalus rodericanus",2012,4,8,NA
"Acrocephalus rodericanus",2013,2,9,"G"
"Acrocephalus rodericanus",2016,2,12,NA
"Acrocephalus rufescens",2004,1,0,NA
"Acrocephalus rufescens",2008,1,4,NA
"Acrocephalus rufescens",2009,1,5,NA
"Acrocephalus rufescens",2012,1,8,NA
"Acrocephalus rufescens",2016,1,12,NA
"Acrocephalus rufescens",2017,1,13,NA
"Acrocephalus schoenobaenus",2004,1,0,NA
"Acrocephalus schoenobaenus",2008,1,4,NA
"Acrocephalus schoenobaenus",2009,1,5,NA
"Acrocephalus schoenobaenus",2012,1,8,NA
"Acrocephalus schoenobaenus",2014,1,10,NA
"Acrocephalus schoenobaenus",2016,1,12,NA
"Acrocephalus scirpaceus",2004,1,0,NA
"Acrocephalus scirpaceus",2008,1,4,NA
"Acrocephalus scirpaceus",2009,1,5,NA
"Acrocephalus scirpaceus",2012,1,8,NA
"Acrocephalus scirpaceus",2014,1,10,NA
"Acrocephalus scirpaceus",2016,1,12,NA
"Acrocephalus scirpaceus",2017,1,13,NA
"Acrocephalus sechellensis",2004,3,0,NA
"Acrocephalus sechellensis",2008,3,4,NA
"Acrocephalus sechellensis",2012,3,8,NA
"Acrocephalus sechellensis",2015,2,11,"G"
"Acrocephalus sechellensis",2016,2,12,NA
"Acrocephalus sorghophilus",2004,3,0,NA
"Acrocephalus sorghophilus",2008,3,4,NA
"Acrocephalus sorghophilus",2012,3,8,NA
"Acrocephalus sorghophilus",2013,4,9,"G"
"Acrocephalus sorghophilus",2016,4,12,NA
"Acrocephalus sorghophilus",2017,4,13,NA
"Acrocephalus stentoreus",2004,1,0,NA
"Acrocephalus stentoreus",2008,1,4,NA
"Acrocephalus stentoreus",2009,1,5,NA
"Acrocephalus stentoreus",2012,1,8,NA
"Acrocephalus stentoreus",2013,1,9,NA
"Acrocephalus stentoreus",2016,1,12,NA
"Acrocephalus stentoreus",2017,1,13,NA
"Acrocephalus syrinx",2004,1,0,NA
"Acrocephalus syrinx",2008,1,4,NA
"Acrocephalus syrinx",2009,1,5,NA
"Acrocephalus syrinx",2012,1,8,NA
"Acrocephalus syrinx",2016,1,12,NA
"Acrocephalus taiti",2004,3,0,NA
"Acrocephalus taiti",2008,3,4,NA
"Acrocephalus taiti",2012,3,8,NA
"Acrocephalus taiti",2016,3,12,NA
"Acrocephalus tangorum",2004,3,0,NA
"Acrocephalus tangorum",2007,3,3,NA
"Acrocephalus tangorum",2008,3,4,NA
"Acrocephalus tangorum",2012,3,8,NA
"Acrocephalus tangorum",2016,3,12,NA
"Acrocephalus tangorum",2017,3,13,NA
"Acrocephalus vaughani",2004,3,0,NA
"Acrocephalus vaughani",2008,4,4,"N"
"Acrocephalus vaughani",2012,4,8,NA
"Acrocephalus vaughani",2014,4,10,NA
"Acrocephalus vaughani",2016,4,12,NA
"Acrocephalus yamashinae",2016,7,0,NA
"Acrocephalus yamashinae",2017,7,1,NA
"Acrochordus javanicus",2010,1,0,NA
"Acrochordus javanicus",2012,1,2,NA
"Acropogon bullatus",2010,2,0,"N"
"Acropogon bullatus",2017,4,7,"N"
"Acropogon calcicolus",2010,4,0,NA
"Acropogon calcicolus",2017,3,7,"N"
"Acropora abrotanoides",2008,1,0,NA
"Acropora abrotanoides",2014,1,6,NA
"Acropora aculeus",2008,3,0,NA
"Acropora aculeus",2014,3,6,NA
"Acropora acuminata",2008,3,0,NA
"Acropora acuminata",2014,3,6,NA
"Acropora aspera",2008,3,0,NA
"Acropora aspera",2014,3,6,NA
"Acropora bifurcata",2008,0,0,NA
"Acropora bifurcata",2014,0,6,NA
"Acropora cerealis",2008,1,0,NA
"Acropora cerealis",2014,1,6,NA
"Acropora cophodactyla",2008,0,0,NA
"Acropora cophodactyla",2014,0,6,NA
"Acropora digitifera",2008,2,0,NA
"Acropora digitifera",2014,2,6,NA
"Acropora florida",2008,2,0,NA
"Acropora florida",2014,2,6,NA
"Acropora formosa",2008,2,0,NA
"Acropora formosa",2014,2,6,NA
"Acropora gemmifera",2008,1,0,NA
"Acropora gemmifera",2014,1,6,NA
"Acropora globiceps",2008,3,0,NA
"Acropora globiceps",2014,3,6,NA
"Acropora grandis",2008,1,0,NA
"Acropora grandis",2014,1,6,NA
"Acropora granulosa",2008,2,0,NA
"Acropora granulosa",2014,2,6,NA
"Acropora humilis",2008,2,0,NA
"Acropora humilis",2014,2,6,NA
"Acropora irregularis",2008,0,0,NA
"Acropora irregularis",2014,0,6,NA
"Acropora listeri",2008,3,0,NA
"Acropora listeri",2014,3,6,NA
"Acropora loripes",2008,2,0,NA
"Acropora loripes",2014,2,6,NA
"Acropora lovelli",2008,3,0,NA
"Acropora lovelli",2014,3,6,NA
"Acropora lutkeni",2008,2,0,NA
"Acropora lutkeni",2014,2,6,NA
"Acropora microphthalma",2008,1,0,NA
"Acropora microphthalma",2014,1,6,NA
"Acropora millepora",2008,2,0,NA
"Acropora millepora",2014,2,6,NA
"Acropora monticulosa",2008,2,0,NA
"Acropora monticulosa",2014,2,6,NA
"Acropora nasuta",2008,2,0,NA
"Acropora nasuta",2014,2,6,NA
"Acropora ocellata",2008,0,0,NA
"Acropora ocellata",2014,0,6,NA
"Acropora palmerae",2008,3,0,NA
"Acropora palmerae",2014,3,6,NA
"Acropora rambleri",2008,0,0,NA
"Acropora rambleri",2014,0,6,NA
"Acropora robusta",2008,1,0,NA
"Acropora robusta",2014,1,6,NA
"Acropora samoensis",2008,1,0,NA
"Acropora samoensis",2014,1,6,NA
"Acropora secale",2008,2,0,NA
"Acropora secale",2014,2,6,NA
"Acropora striata",2008,3,0,NA
"Acropora striata",2014,3,6,NA
"Acropora subglabra",2008,1,0,NA
"Acropora subglabra",2014,1,6,NA
"Acropora tenella",2008,3,0,NA
"Acropora tenella",2014,3,6,NA
"Acropora tenuis",2008,2,0,NA
"Acropora tenuis",2014,2,6,NA
"Acropora teres",2008,0,0,NA
"Acropora teres",2014,0,6,NA
"Acropora valida",2008,1,0,NA
"Acropora valida",2014,1,6,NA
"Acropora vaughani",2008,3,0,NA
"Acropora vaughani",2014,3,6,NA
"Acropora verweyi",2008,3,0,NA
"Acropora verweyi",2014,3,6,NA
"Acropternis orthonyx",2004,1,0,NA
"Acropternis orthonyx",2008,1,4,NA
"Acropternis orthonyx",2009,1,5,NA
"Acropternis orthonyx",2012,1,8,NA
"Acropternis orthonyx",2016,1,12,NA
"Acrostira tamarani",2012,2,0,NA
"Acrostira tamarani",2016,4,4,"G"
"Acroteriobatus annulatus",2006,1,0,NA
"Acroteriobatus annulatus",2016,1,10,NA
"Acroteriobatus blochii",2006,1,0,NA
"Acroteriobatus blochii",2016,1,10,NA
"Acroteriobatus leucospilus",2009,0,0,NA
"Acroteriobatus leucospilus",2016,0,7,NA
"Acroteriobatus ocellatus",2009,0,0,NA
"Acroteriobatus ocellatus",2016,0,7,NA
"Acroteriobatus zanzibarensis",2006,2,0,NA
"Acroteriobatus zanzibarensis",2016,2,10,NA
"Acryllium vulturinum",2004,1,0,NA
"Acryllium vulturinum",2008,1,4,NA
"Acryllium vulturinum",2009,1,5,NA
"Acryllium vulturinum",2012,1,8,NA
"Acryllium vulturinum",2016,1,12,NA
"Actenoides bougainvillei",2014,4,0,NA
"Actenoides bougainvillei",2016,4,2,NA
"Actenoides capucinus",2014,2,0,NA
"Actenoides capucinus",2016,2,2,NA
"Actenoides concretus",2004,2,0,NA
"Actenoides concretus",2008,2,4,NA
"Actenoides concretus",2012,2,8,NA
"Actenoides concretus",2016,2,12,NA
"Actenoides excelsus",2014,4,0,NA
"Actenoides excelsus",2016,4,2,NA
"Actenoides excelsus",2017,4,3,NA
"Actenoides hombroni",2004,3,0,NA
"Actenoides hombroni",2008,3,4,NA
"Actenoides hombroni",2012,3,8,NA
"Actenoides hombroni",2015,3,11,NA
"Actenoides hombroni",2016,3,12,NA
"Actenoides lindsayi",2004,1,0,NA
"Actenoides lindsayi",2008,1,4,NA
"Actenoides lindsayi",2009,1,5,NA
"Actenoides lindsayi",2012,1,8,NA
"Actenoides lindsayi",2016,1,12,NA
"Actenoides monachus",2014,2,0,NA
"Actenoides monachus",2016,2,2,NA
"Actenoides princeps",2014,2,0,NA
"Actenoides princeps",2016,2,2,NA
"Actenoides regalis",2014,3,0,NA
"Actenoides regalis",2016,3,2,NA
"Actinodura egertoni",2004,1,0,NA
"Actinodura egertoni",2008,1,4,NA
"Actinodura egertoni",2009,1,5,NA
"Actinodura egertoni",2012,1,8,NA
"Actinodura egertoni",2016,1,12,NA
"Actinodura sodangorum",2004,3,0,NA
"Actinodura sodangorum",2008,3,4,NA
"Actinodura sodangorum",2012,3,8,NA
"Actinodura sodangorum",2013,2,9,"N"
"Actinodura sodangorum",2016,2,12,NA
"Actinodura sodangorum",2017,2,13,NA
"Actitis hypoleucos",2004,1,0,NA
"Actitis hypoleucos",2008,1,4,NA
"Actitis hypoleucos",2009,1,5,NA
"Actitis hypoleucos",2012,1,8,NA
"Actitis hypoleucos",2016,1,12,NA
"Actitis macularius",2004,1,0,NA
"Actitis macularius",2008,1,4,NA
"Actitis macularius",2009,1,5,NA
"Actitis macularius",2012,1,8,NA
"Actitis macularius",2016,1,12,NA
"Actophilornis africanus",2004,1,0,NA
"Actophilornis africanus",2008,1,4,NA
"Actophilornis africanus",2009,1,5,NA
"Actophilornis africanus",2012,1,8,NA
"Actophilornis africanus",2016,1,12,NA
"Actophilornis albinucha",2004,1,0,NA
"Actophilornis albinucha",2008,1,4,NA
"Actophilornis albinucha",2009,1,5,NA
"Actophilornis albinucha",2012,2,8,"N"
"Actophilornis albinucha",2015,2,11,NA
"Actophilornis albinucha",2016,2,12,NA
"Addax nasomaculatus",2006,5,0,NA
"Addax nasomaculatus",2008,5,2,NA
"Addax nasomaculatus",2016,5,10,NA
"Adelomyia melanogenys",2004,1,0,NA
"Adelomyia melanogenys",2008,1,4,NA
"Adelomyia melanogenys",2009,1,5,NA
"Adelomyia melanogenys",2012,1,8,NA
"Adelomyia melanogenys",2016,1,12,NA
"Adelotus brevis",2002,2,0,NA
"Adelotus brevis",2004,2,2,NA
"Adelphicos quadrivirgatum",2007,0,0,NA
"Adelphicos quadrivirgatum",2013,1,6,"N"
"Adelphicos sargii",2007,1,0,NA
"Adelphicos sargii",2013,1,6,NA
"Adelphobates galactonotus",2004,1,0,NA
"Adelphobates galactonotus",2010,1,6,NA
"Adenomera bokermanni",2004,1,0,NA
"Adenomera bokermanni",2010,1,6,NA
"Adenomera heyeri",2004,1,0,NA
"Adenomera heyeri",2008,1,4,NA
"Adenomera heyeri",2010,1,6,NA
"Adenomera hylaedactyla",2004,1,0,NA
"Adenomera hylaedactyla",2010,1,6,NA
"Adenomera lutzi",2004,0,0,NA
"Adenomera lutzi",2010,0,6,NA
"Adenomera marmorata",2004,1,0,NA
"Adenomera marmorata",2008,1,4,NA
"Adenomera marmorata",2010,1,6,NA
"Adenomus kandianus",2004,7,0,NA
"Adenomus kandianus",2012,5,8,"N"
"Adenostemma caffrum",2013,1,0,NA
"Adenostemma caffrum",2017,1,4,NA
"Adercosaurus vixadnexus",2016,1,0,NA
"Adercosaurus vixadnexus",2017,1,1,NA
"Aechmea geminiflora",2003,0,0,NA
"Aechmea geminiflora",2017,0,14,NA
"Aechmea manzanaresiana",2003,4,0,NA
"Aechmea manzanaresiana",2013,4,10,NA
"Aechmophorus clarkii",2004,1,0,NA
"Aechmophorus clarkii",2008,1,4,NA
"Aechmophorus clarkii",2009,1,5,NA
"Aechmophorus clarkii",2012,1,8,NA
"Aechmophorus clarkii",2016,1,12,NA
"Aechmophorus occidentalis",2004,1,0,NA
"Aechmophorus occidentalis",2008,1,4,NA
"Aechmophorus occidentalis",2009,1,5,NA
"Aechmophorus occidentalis",2012,1,8,NA
"Aechmophorus occidentalis",2016,1,12,NA
"Aegialomys galapagoensis",2002,3,0,NA
"Aegialomys galapagoensis",2008,3,6,NA
"Aegialomys xanthaeolus",2008,1,0,NA
"Aegialomys xanthaeolus",2016,1,8,NA
"Aegithalos annamensis",2016,1,0,NA
"Aegithalos annamensis",2017,1,1,NA
"Aegithalos fuliginosus",2004,1,0,NA
"Aegithalos fuliginosus",2008,1,4,NA
"Aegithalos fuliginosus",2009,1,5,NA
"Aegithalos fuliginosus",2012,1,8,NA
"Aegithalos fuliginosus",2016,1,12,NA
"Aegithalos fuliginosus",2017,1,13,NA
"Aegithalos leucogenys",2004,1,0,NA
"Aegithalos leucogenys",2008,1,4,NA
"Aegithalos leucogenys",2009,1,5,NA
"Aegithalos leucogenys",2012,1,8,NA
"Aegithalos leucogenys",2016,1,12,NA
"Aegithalos niveogularis",2004,1,0,NA
"Aegithalos niveogularis",2008,1,4,NA
"Aegithalos niveogularis",2009,1,5,NA
"Aegithalos niveogularis",2012,1,8,NA
"Aegithalos niveogularis",2016,1,12,NA
"Aegithina lafresnayei",2004,1,0,NA
"Aegithina lafresnayei",2008,1,4,NA
"Aegithina lafresnayei",2009,1,5,NA
"Aegithina lafresnayei",2012,1,8,NA
"Aegithina lafresnayei",2016,1,12,NA
"Aegithina nigrolutea",2004,1,0,NA
"Aegithina nigrolutea",2008,1,4,NA
"Aegithina nigrolutea",2009,1,5,NA
"Aegithina nigrolutea",2012,1,8,NA
"Aegithina nigrolutea",2016,1,12,NA
"Aegithina tiphia",2004,1,0,NA
"Aegithina tiphia",2008,1,4,NA
"Aegithina tiphia",2009,1,5,NA
"Aegithina tiphia",2012,1,8,NA
"Aegithina tiphia",2016,1,12,NA
"Aegithina viridissima",2004,2,0,NA
"Aegithina viridissima",2008,2,4,NA
"Aegithina viridissima",2012,2,8,NA
"Aegithina viridissima",2016,2,12,NA
"Aegolius acadicus",2004,1,0,NA
"Aegolius acadicus",2008,1,4,NA
"Aegolius acadicus",2009,1,5,NA
"Aegolius acadicus",2012,1,8,NA
"Aegolius acadicus",2016,1,12,NA
"Aegolius funereus",2004,1,0,NA
"Aegolius funereus",2008,1,4,NA
"Aegolius funereus",2009,1,5,NA
"Aegolius funereus",2012,1,8,NA
"Aegolius funereus",2015,1,11,NA
"Aegolius funereus",2016,1,12,NA
"Aegolius gradyi",2014,7,0,NA
"Aegolius gradyi",2016,7,2,NA
"Aegolius harrisii",2004,1,0,NA
"Aegolius harrisii",2008,1,4,NA
"Aegolius harrisii",2009,1,5,NA
"Aegolius harrisii",2012,1,8,NA
"Aegolius harrisii",2016,1,12,NA
"Aegolius ridgwayi",2004,1,0,NA
"Aegolius ridgwayi",2008,1,4,NA
"Aegolius ridgwayi",2009,1,5,NA
"Aegolius ridgwayi",2012,1,8,NA
"Aegolius ridgwayi",2016,1,12,NA
"Aegotheles affinis",2014,0,0,NA
"Aegotheles affinis",2016,0,2,NA
"Aegotheles albertisi",2004,1,0,NA
"Aegotheles albertisi",2008,1,4,NA
"Aegotheles albertisi",2009,1,5,NA
"Aegotheles albertisi",2012,1,8,NA
"Aegotheles albertisi",2016,1,12,NA
"Aegotheles archboldi",2004,1,0,NA
"Aegotheles archboldi",2008,1,4,NA
"Aegotheles archboldi",2009,1,5,NA
"Aegotheles archboldi",2012,1,8,NA
"Aegotheles archboldi",2016,1,12,NA
"Aegotheles bennettii",2014,1,0,NA
"Aegotheles bennettii",2016,1,2,NA
"Aegotheles crinifrons",2004,1,0,NA
"Aegotheles crinifrons",2008,1,4,NA
"Aegotheles crinifrons",2009,1,5,NA
"Aegotheles crinifrons",2012,1,8,NA
"Aegotheles crinifrons",2016,1,12,NA
"Aegotheles cristatus",2004,1,0,NA
"Aegotheles cristatus",2008,1,4,NA
"Aegotheles cristatus",2009,1,5,NA
"Aegotheles cristatus",2012,1,8,NA
"Aegotheles cristatus",2016,1,12,NA
"Aegotheles insignis",2004,1,0,NA
"Aegotheles insignis",2008,1,4,NA
"Aegotheles insignis",2009,1,5,NA
"Aegotheles insignis",2012,1,8,NA
"Aegotheles insignis",2016,1,12,NA
"Aegotheles savesi",2004,5,0,NA
"Aegotheles savesi",2008,5,4,NA
"Aegotheles savesi",2009,5,5,NA
"Aegotheles savesi",2010,5,6,NA
"Aegotheles savesi",2012,5,8,NA
"Aegotheles savesi",2013,5,9,NA
"Aegotheles savesi",2016,5,12,NA
"Aegotheles tatei",2004,0,0,NA
"Aegotheles tatei",2008,0,4,NA
"Aegotheles tatei",2012,0,8,NA
"Aegotheles tatei",2016,0,12,NA
"Aegotheles tatei",2017,0,13,NA
"Aegotheles wallacii",2004,0,0,NA
"Aegotheles wallacii",2008,0,4,NA
"Aegotheles wallacii",2012,0,8,NA
"Aegotheles wallacii",2016,0,12,NA
"Aegotheles wallacii",2017,1,13,"N"
"Aegotheles wallacii",2017.5,1,13.5,"N"
"Aegypius monachus",2004,2,0,NA
"Aegypius monachus",2006,2,2,NA
"Aegypius monachus",2008,2,4,NA
"Aegypius monachus",2012,2,8,NA
"Aegypius monachus",2013,2,9,NA
"Aegypius monachus",2016,2,12,NA
"Aegypius monachus",2017,2,13,NA
"Aeolagrion axine",2009,0,0,NA
"Aeolagrion axine",2016,1,7,"N"
"Aepeomys lugens",2008,1,0,NA
"Aepeomys lugens",2016,1,8,NA
"Aepyceros melampus",2008,1,0,"N"
"Aepyceros melampus",2016,1,8,NA
"Aepypodius arfakianus",2004,1,0,NA
"Aepypodius arfakianus",2008,1,4,NA
"Aepypodius arfakianus",2009,1,5,NA
"Aepypodius arfakianus",2012,1,8,NA
"Aepypodius arfakianus",2016,1,12,NA
"Aepypodius bruijnii",2004,3,0,NA
"Aepypodius bruijnii",2005,3,1,NA
"Aepypodius bruijnii",2008,4,4,"N"
"Aepypodius bruijnii",2012,4,8,NA
"Aepypodius bruijnii",2016,4,12,NA
"Aepyprymnus rufescens",2008,1,0,NA
"Aepyprymnus rufescens",2016,1,8,NA
"Aequatorium asterotrichum",2003,4,0,NA
"Aequatorium asterotrichum",2017,4,14,NA
"Aeretes melanopterus",2008,2,0,NA
"Aeretes melanopterus",2016,2,8,NA
"Aerodramus bartschi",2004,4,0,NA
"Aerodramus bartschi",2008,4,4,NA
"Aerodramus bartschi",2012,4,8,NA
"Aerodramus bartschi",2016,4,12,NA
"Aerodramus brevirostris",2014,1,0,NA
"Aerodramus brevirostris",2016,1,2,NA
"Aerodramus brevirostris",2017,1,3,NA
"Aerodramus elaphrus",2004,3,0,NA
"Aerodramus elaphrus",2008,3,4,NA
"Aerodramus elaphrus",2012,3,8,NA
"Aerodramus elaphrus",2016,3,12,NA
"Aerodramus francicus",2004,2,0,NA
"Aerodramus francicus",2008,2,4,NA
"Aerodramus francicus",2012,2,8,NA
"Aerodramus francicus",2016,2,12,NA
"Aerodramus fuciphagus",2014,1,0,NA
"Aerodramus fuciphagus",2016,1,2,NA
"Aerodramus hirundinaceus",2004,1,0,NA
"Aerodramus hirundinaceus",2008,1,4,NA
"Aerodramus hirundinaceus",2009,1,5,NA
"Aerodramus hirundinaceus",2012,1,8,NA
"Aerodramus hirundinaceus",2016,1,12,NA
"Aerodramus infuscatus",2004,1,0,NA
"Aerodramus infuscatus",2008,1,4,NA
"Aerodramus infuscatus",2009,1,5,NA
"Aerodramus infuscatus",2012,1,8,NA
"Aerodramus infuscatus",2016,1,12,NA
"Aerodramus inquietus",2004,1,0,NA
"Aerodramus inquietus",2008,1,4,NA
"Aerodramus inquietus",2009,1,5,NA
"Aerodramus inquietus",2012,1,8,NA
"Aerodramus inquietus",2013,1,9,NA
"Aerodramus inquietus",2016,1,12,NA
"Aerodramus leucophaeus",2014,1,0,NA
"Aerodramus leucophaeus",2016,1,2,NA
"Aerodramus maximus",2004,1,0,NA
"Aerodramus maximus",2008,1,4,NA
"Aerodramus maximus",2009,1,5,NA
"Aerodramus maximus",2012,1,8,NA
"Aerodramus maximus",2016,1,12,NA
"Aerodramus mearnsi",2004,1,0,NA
"Aerodramus mearnsi",2008,1,4,NA
"Aerodramus mearnsi",2009,1,5,NA
"Aerodramus mearnsi",2012,1,8,NA
"Aerodramus mearnsi",2016,1,12,NA
"Aerodramus nuditarsus",2004,1,0,NA
"Aerodramus nuditarsus",2008,1,4,NA
"Aerodramus nuditarsus",2009,1,5,NA
"Aerodramus nuditarsus",2012,1,8,NA
"Aerodramus nuditarsus",2016,1,12,NA
"Aerodramus orientalis",2004,0,0,NA
"Aerodramus orientalis",2008,0,4,NA
"Aerodramus orientalis",2012,0,8,NA
"Aerodramus orientalis",2016,0,12,NA
"Aerodramus papuensis",2004,0,0,NA
"Aerodramus papuensis",2008,0,4,NA
"Aerodramus papuensis",2012,0,8,NA
"Aerodramus papuensis",2015,0,11,NA
"Aerodramus papuensis",2016,0,12,NA
"Aerodramus pelewensis",2004,1,0,NA
"Aerodramus pelewensis",2008,1,4,NA
"Aerodramus pelewensis",2009,1,5,NA
"Aerodramus pelewensis",2012,1,8,NA
"Aerodramus pelewensis",2016,1,12,NA
"Aerodramus salangana",2004,1,0,NA
"Aerodramus salangana",2008,1,4,NA
"Aerodramus salangana",2009,1,5,NA
"Aerodramus salangana",2012,1,8,NA
"Aerodramus salangana",2016,1,12,NA
"Aerodramus sawtelli",2004,3,0,NA
"Aerodramus sawtelli",2008,3,4,NA
"Aerodramus sawtelli",2012,3,8,NA
"Aerodramus sawtelli",2016,3,12,NA
"Aerodramus spodiopygius",2004,1,0,NA
"Aerodramus spodiopygius",2005,0,1,NA
"Aerodramus spodiopygius",2008,0,4,NA
"Aerodramus spodiopygius",2014,1,10,NA
"Aerodramus spodiopygius",2016,1,12,NA
"Aerodramus terraereginae",2004,1,0,NA
"Aerodramus terraereginae",2005,0,1,NA
"Aerodramus terraereginae",2008,0,4,NA
"Aerodramus terraereginae",2014,1,10,NA
"Aerodramus terraereginae",2016,1,12,NA
"Aerodramus unicolor",2004,1,0,NA
"Aerodramus unicolor",2008,1,4,NA
"Aerodramus unicolor",2009,1,5,NA
"Aerodramus unicolor",2012,1,8,NA
"Aerodramus unicolor",2016,1,12,NA
"Aerodramus vanikorensis",2014,1,0,NA
"Aerodramus vanikorensis",2016,1,2,NA
"Aerodramus vulcanorum",2004,2,0,NA
"Aerodramus vulcanorum",2008,2,4,NA
"Aerodramus vulcanorum",2012,2,8,NA
"Aerodramus vulcanorum",2016,2,12,NA
"Aerodramus vulcanorum",2017,2,13,NA
"Aerodramus whiteheadi",2004,0,0,NA
"Aerodramus whiteheadi",2008,0,4,NA
"Aerodramus whiteheadi",2012,0,8,NA
"Aerodramus whiteheadi",2016,0,12,NA
"Aeromys tephromelas",2008,0,0,"N"
"Aeromys tephromelas",2016,0,8,NA
"Aeromys thomasi",2008,0,0,"N"
